	5.50_0.70	5.82_0.70	6.14_0.70	6.45_0.70	6.77_0.70	7.09_0.70	7.41_0.70	7.73_0.70	8.05_0.70	8.36_0.70	8.68_0.70	9.00_0.70	5.50_0.95	5.82_0.95	6.14_0.95	6.45_0.95	6.77_0.95	7.09_0.95	7.41_0.95	7.73_0.95	8.05_0.95	8.36_0.95	8.68_0.95	9.00_0.95	5.50_1.21	5.82_1.21	6.14_1.21	6.45_1.21	6.77_1.21	7.09_1.21	7.41_1.21	7.73_1.21	8.05_1.21	8.36_1.21	8.68_1.21	9.00_1.21	5.50_1.47	5.82_1.47	6.14_1.47	6.45_1.47	6.77_1.47	7.09_1.47	7.41_1.47	7.73_1.47	8.05_1.47	8.36_1.47	8.68_1.47	9.00_1.47	5.50_1.72	5.82_1.72	6.14_1.72	6.45_1.72	6.77_1.72	7.09_1.72	7.41_1.72	7.73_1.72	8.05_1.72	8.36_1.72	8.68_1.72	9.00_1.72	5.50_1.98	5.82_1.98	6.14_1.98	6.45_1.98	6.77_1.98	7.09_1.98	7.41_1.98	7.73_1.98	8.05_1.98	8.36_1.98	8.68_1.98	9.00_1.98	5.50_2.23	5.82_2.23	6.14_2.23	6.45_2.23	6.77_2.23	7.09_2.23	7.41_2.23	7.73_2.23	8.05_2.23	8.36_2.23	8.68_2.23	9.00_2.23	5.50_2.49	5.82_2.49	6.14_2.49	6.45_2.49	6.77_2.49	7.09_2.49	7.41_2.49	7.73_2.49	8.05_2.49	8.36_2.49	8.68_2.49	9.00_2.49	5.50_2.74	5.82_2.74	6.14_2.74	6.45_2.74	6.77_2.74	7.09_2.74	7.41_2.74	7.73_2.74	8.05_2.74	8.36_2.74	8.68_2.74	9.00_2.74	5.50_3.00	5.82_3.00	6.14_3.00	6.45_3.00	6.77_3.00	7.09_3.00	7.41_3.00	7.73_3.00	8.05_3.00	8.36_3.00	8.68_3.00	9.00_3.00
0	0.8	0.8000000000000004	0.8	0.8	79.99999999999997	79.99999999999997	34.07918474128053	23.208289178879284	9.249347576994952	42.500715391959595	10.07793580472152	10.024588939322935	0.8	0.8000000000000003	0.8	0.8	1.055546639262262	8.236965180148395	12.254665322009528	20.55666429897205	7.214872685875375	15.852044529566996	26.75425075621872	8.648679471626966	0.8	0.8000000000000004	0.8000000000000003	0.8	0.8	12.648749073059038	13.245066270637778	6.897379803222269	13.5111825806449	11.356346045199377	33.97112547569718	9.10751522191061	0.8	0.8	0.8	0.8	0.8	1.7240092945625825	10.776901395214502	4.830251810488165	5.598041428568253	6.701858177604181	5.958792128875732	6.900022288505237	0.8000000000000003	0.8	0.8	0.8	0.8	0.8	1.9017522525309398	2.720492259454838	4.364711353405706	5.1544394990965525	19.022658767209823	10.556698148746152	0.8	0.8000000000000004	0.8	0.8	0.8	0.8	0.8000000000000002	1.926036063908392	3.32082361494768	4.408680858649288	7.522549513606135	7.560083767994919	0.8000000000000004	0.8000000000000004	0.8000000000000004	0.8	0.8000000000000004	0.8	0.8	0.8	2.5588006817772846	4.024161019844355	36.019783066308385	7.798594188244575	0.8000000000000004	0.8	0.8000000000000002	0.8000000000000004	0.8	0.8	0.8	0.8	1.6292025101681202	2.603489550248837	3.6967878156329412	5.256588269977542	0.8	0.8	0.8	0.8	0.8000000000000002	0.8000000000000004	0.8	0.8000000000000004	0.8	1.8322256023818237	2.951168537807667	5.861367553702604	0.8	0.8	0.8	0.8	0.8	0.8000000000000002	0.8	0.8	0.8	0.8000000000000004	1.7949019135743032	3.4184523688755144
