	5.50_0.70	5.82_0.70	6.14_0.70	6.45_0.70	6.77_0.70	7.09_0.70	7.41_0.70	7.73_0.70	8.05_0.70	8.36_0.70	8.68_0.70	9.00_0.70	5.50_0.95	5.82_0.95	6.14_0.95	6.45_0.95	6.77_0.95	7.09_0.95	7.41_0.95	7.73_0.95	8.05_0.95	8.36_0.95	8.68_0.95	9.00_0.95	5.50_1.21	5.82_1.21	6.14_1.21	6.45_1.21	6.77_1.21	7.09_1.21	7.41_1.21	7.73_1.21	8.05_1.21	8.36_1.21	8.68_1.21	9.00_1.21	5.50_1.47	5.82_1.47	6.14_1.47	6.45_1.47	6.77_1.47	7.09_1.47	7.41_1.47	7.73_1.47	8.05_1.47	8.36_1.47	8.68_1.47	9.00_1.47	5.50_1.72	5.82_1.72	6.14_1.72	6.45_1.72	6.77_1.72	7.09_1.72	7.41_1.72	7.73_1.72	8.05_1.72	8.36_1.72	8.68_1.72	9.00_1.72	5.50_1.98	5.82_1.98	6.14_1.98	6.45_1.98	6.77_1.98	7.09_1.98	7.41_1.98	7.73_1.98	8.05_1.98	8.36_1.98	8.68_1.98	9.00_1.98	5.50_2.23	5.82_2.23	6.14_2.23	6.45_2.23	6.77_2.23	7.09_2.23	7.41_2.23	7.73_2.23	8.05_2.23	8.36_2.23	8.68_2.23	9.00_2.23	5.50_2.49	5.82_2.49	6.14_2.49	6.45_2.49	6.77_2.49	7.09_2.49	7.41_2.49	7.73_2.49	8.05_2.49	8.36_2.49	8.68_2.49	9.00_2.49	5.50_2.74	5.82_2.74	6.14_2.74	6.45_2.74	6.77_2.74	7.09_2.74	7.41_2.74	7.73_2.74	8.05_2.74	8.36_2.74	8.68_2.74	9.00_2.74	5.50_3.00	5.82_3.00	6.14_3.00	6.45_3.00	6.77_3.00	7.09_3.00	7.41_3.00	7.73_3.00	8.05_3.00	8.36_3.00	8.68_3.00	9.00_3.00
0	0.8	0.8	0.8	2.453153451259485	6.385875758932945	3.4927683654831023	79.99999999999997	19.24773036505549	79.99999999999997	10.588438052361592	4.749836852286328	15.5422173275091	0.8000000000000004	0.8	0.8	0.8	19.08138554350895	4.182888761718967	5.126399391961409	3.6475488696047935	17.96723028114195	4.357595086619619	5.000794367797426	15.968274278892796	0.8000000000000003	0.8	0.8	0.8	3.498608412590278	3.648832594021642	3.7105653302667947	4.526352543531557	5.294929656458524	5.868614286527986	4.540788881777299	5.017316487593179	0.8000000000000003	0.8	0.8	0.8	2.3596750013785512	2.9615164997078964	3.519300499695908	4.596116982130667	3.3328913926740626	4.593419802347832	4.481744837372721	4.415917753118478	0.8	0.8	0.8000000000000004	0.8	0.8	2.3513982417057275	2.893958719484166	3.3349191680089842	3.307187170730655	3.198838401002702	4.937748260175858	4.042995205434032	0.8000000000000004	0.8	0.8000000000000004	0.8	0.8000000000000002	1.1866606745209494	2.082993249823136	3.0245657727079576	3.806431584731637	3.829692900071835	4.5781702303389205	4.526225240787476	0.8000000000000004	0.8	0.8000000000000004	0.8	0.8	0.8	1.2114037686177987	2.205350937600567	3.084165312776816	3.8077593528157547	4.780357544885466	4.398234216808511	0.8	0.8000000000000003	0.8	0.8	0.8000000000000004	0.8	0.8	1.6868835405737466	2.245698584075295	3.3619142146142837	3.492477961133615	4.301247374384705	0.8	0.8000000000000002	0.8	0.8000000000000003	0.8	0.8	0.8000000000000004	0.8	1.8016847006701269	3.012601085699705	3.7788415762624252	3.3352631194828835	0.8	0.8	0.8000000000000004	0.8000000000000003	0.8	0.8000000000000003	0.8000000000000002	0.8000000000000003	0.8	1.9152970309563648	2.6542507605768524	3.5682801675769427
