	5.50_0.30	5.82_0.30	6.14_0.30	6.45_0.30	6.77_0.30	7.09_0.30	7.41_0.30	7.73_0.30	8.05_0.30	8.36_0.30	8.68_0.30	9.00_0.30	5.50_0.55	5.82_0.55	6.14_0.55	6.45_0.55	6.77_0.55	7.09_0.55	7.41_0.55	7.73_0.55	8.05_0.55	8.36_0.55	8.68_0.55	9.00_0.55	5.50_0.79	5.82_0.79	6.14_0.79	6.45_0.79	6.77_0.79	7.09_0.79	7.41_0.79	7.73_0.79	8.05_0.79	8.36_0.79	8.68_0.79	9.00_0.79	5.50_1.04	5.82_1.04	6.14_1.04	6.45_1.04	6.77_1.04	7.09_1.04	7.41_1.04	7.73_1.04	8.05_1.04	8.36_1.04	8.68_1.04	9.00_1.04	5.50_1.28	5.82_1.28	6.14_1.28	6.45_1.28	6.77_1.28	7.09_1.28	7.41_1.28	7.73_1.28	8.05_1.28	8.36_1.28	8.68_1.28	9.00_1.28	5.50_1.53	5.82_1.53	6.14_1.53	6.45_1.53	6.77_1.53	7.09_1.53	7.41_1.53	7.73_1.53	8.05_1.53	8.36_1.53	8.68_1.53	9.00_1.53	5.50_1.77	5.82_1.77	6.14_1.77	6.45_1.77	6.77_1.77	7.09_1.77	7.41_1.77	7.73_1.77	8.05_1.77	8.36_1.77	8.68_1.77	9.00_1.77	5.50_2.02	5.82_2.02	6.14_2.02	6.45_2.02	6.77_2.02	7.09_2.02	7.41_2.02	7.73_2.02	8.05_2.02	8.36_2.02	8.68_2.02	9.00_2.02	5.50_2.26	5.82_2.26	6.14_2.26	6.45_2.26	6.77_2.26	7.09_2.26	7.41_2.26	7.73_2.26	8.05_2.26	8.36_2.26	8.68_2.26	9.00_2.26	5.50_2.51	5.82_2.51	6.14_2.51	6.45_2.51	6.77_2.51	7.09_2.51	7.41_2.51	7.73_2.51	8.05_2.51	8.36_2.51	8.68_2.51	9.00_2.51	5.50_2.75	5.82_2.75	6.14_2.75	6.45_2.75	6.77_2.75	7.09_2.75	7.41_2.75	7.73_2.75	8.05_2.75	8.36_2.75	8.68_2.75	9.00_2.75	5.50_3.00	5.82_3.00	6.14_3.00	6.45_3.00	6.77_3.00	7.09_3.00	7.41_3.00	7.73_3.00	8.05_3.00	8.36_3.00	8.68_3.00	9.00_3.00
0	15.666760627750216	13.872977281636524	13.060411099090533	12.88638551279216	9.620823140409785	11.151490410271212	15.0	10.947275733036674	11.056526968471022	15.0	12.726035064376585	14.693127672531942	11.458763563818955	12.162406501801184	8.386311969352157	9.175631806160437	9.717234324349858	11.097427098693778	10.893928631515589	11.80057595027267	11.83954445536847	10.57462017464298	11.613325411890804	11.794623398579086	6.860998277803176	10.54969205197223	9.244372008888858	9.874453536921225	9.8950974603915	9.981626138942469	10.407041773115129	10.558498364136986	10.121178070350606	14.999999996745357	13.7143046158181	13.61980525166989	7.000000000000002	8.318629724083921	8.746085187745301	9.750940430436703	9.47255336262572	11.235217123401197	9.92369679092504	14.50719808434512	13.564065073117215	13.38535454729631	15.0	11.066458231179341	7.0	6.987729775700656	8.77453107991969	8.876493075060221	10.305686195797113	10.605723054322837	9.849082745044955	11.449246652483428	11.289925911314656	12.772025995760082	13.765783325246176	12.66637441503794	7.0	7.0	6.922052788769459	8.805468560755873	8.247038784085616	9.109357260042826	9.834171997387106	9.225441141338173	10.376853058046532	12.30835764165343	13.50070400240973	13.76576264765922	7.0000000000000036	7.0	7.0	9.334090177268395	8.66237301641417	8.887178347193977	9.120504562657574	10.766788825778358	11.985252606914662	13.152325118276611	11.2981655575857	13.525777810435882	7.0	7.0	7.0	7.0	8.757746225623004	9.541317148533603	9.711625042195013	9.417275007598588	9.779259557205199	10.783117139036229	11.05442217863376	12.791089638894169	7.0	7.0	7.000000000000002	7.0	7.0	8.618770608569143	8.590564585989915	10.342748425585667	9.712638976472077	10.63495627867424	10.253709032153097	11.763523268240682	7.0	7.0	7.0	7.0	7.0	8.420966740918903	9.125990878011592	9.489760452429852	9.257914084606869	10.161861837542913	9.341665009456747	12.948831890427478	7.0	7.000000000000002	7.0000000000000036	7.0	7.0	7.0	9.216679314204326	9.483136527714272	8.821398490812571	10.44849763043781	10.041923490747424	14.058450968021425	7.0	7.0	7.000000000000001	7.0	7.0	7.0	7.0	9.57706081424742	9.043399303430999	9.528943170671697	9.34821609254985	9.294866933064645
