	5.50_0.30	5.82_0.30	6.14_0.30	6.45_0.30	6.77_0.30	7.09_0.30	7.41_0.30	7.73_0.30	8.05_0.30	8.36_0.30	8.68_0.30	9.00_0.30	5.50_0.55	5.82_0.55	6.14_0.55	6.45_0.55	6.77_0.55	7.09_0.55	7.41_0.55	7.73_0.55	8.05_0.55	8.36_0.55	8.68_0.55	9.00_0.55	5.50_0.79	5.82_0.79	6.14_0.79	6.45_0.79	6.77_0.79	7.09_0.79	7.41_0.79	7.73_0.79	8.05_0.79	8.36_0.79	8.68_0.79	9.00_0.79	5.50_1.04	5.82_1.04	6.14_1.04	6.45_1.04	6.77_1.04	7.09_1.04	7.41_1.04	7.73_1.04	8.05_1.04	8.36_1.04	8.68_1.04	9.00_1.04	5.50_1.28	5.82_1.28	6.14_1.28	6.45_1.28	6.77_1.28	7.09_1.28	7.41_1.28	7.73_1.28	8.05_1.28	8.36_1.28	8.68_1.28	9.00_1.28	5.50_1.53	5.82_1.53	6.14_1.53	6.45_1.53	6.77_1.53	7.09_1.53	7.41_1.53	7.73_1.53	8.05_1.53	8.36_1.53	8.68_1.53	9.00_1.53	5.50_1.77	5.82_1.77	6.14_1.77	6.45_1.77	6.77_1.77	7.09_1.77	7.41_1.77	7.73_1.77	8.05_1.77	8.36_1.77	8.68_1.77	9.00_1.77	5.50_2.02	5.82_2.02	6.14_2.02	6.45_2.02	6.77_2.02	7.09_2.02	7.41_2.02	7.73_2.02	8.05_2.02	8.36_2.02	8.68_2.02	9.00_2.02	5.50_2.26	5.82_2.26	6.14_2.26	6.45_2.26	6.77_2.26	7.09_2.26	7.41_2.26	7.73_2.26	8.05_2.26	8.36_2.26	8.68_2.26	9.00_2.26	5.50_2.51	5.82_2.51	6.14_2.51	6.45_2.51	6.77_2.51	7.09_2.51	7.41_2.51	7.73_2.51	8.05_2.51	8.36_2.51	8.68_2.51	9.00_2.51	5.50_2.75	5.82_2.75	6.14_2.75	6.45_2.75	6.77_2.75	7.09_2.75	7.41_2.75	7.73_2.75	8.05_2.75	8.36_2.75	8.68_2.75	9.00_2.75	5.50_3.00	5.82_3.00	6.14_3.00	6.45_3.00	6.77_3.00	7.09_3.00	7.41_3.00	7.73_3.00	8.05_3.00	8.36_3.00	8.68_3.00	9.00_3.00
0	-1.458972000471434	-1.4501782038317774	-1.4476032365983116	-1.4516113697041055	-1.4585035173263563	-1.4614375404837636	-1.4727220527471443	-1.4820402136404482	-1.495992618665002	-1.4964870120587714	-1.519519074035834	-1.5316758865657225	-1.469919621310791	-1.451272745426981	-1.4469713136057625	-1.4507307192898895	-1.4567113872512716	-1.4553526465858235	-1.466949284920338	-1.4759798376245643	-1.4880599125770866	-1.5010982993598936	-1.5138434519740502	-1.5235500159592537	-1.4944044003653045	-1.4603236907339352	-1.4480537151502768	-1.4484461588393769	-1.4522704142296483	-1.4575984021406307	-1.4629547490337995	-1.471730629011713	-1.4825053739544203	-1.494004361861573	-1.5064070474809421	-1.5192533201301068	-1.5501365605491677	-1.4764058466041374	-1.4532865550128578	-1.4474906100826141	-1.448948588167701	-1.4547693786509748	-1.4594027061871904	-1.4637711273351253	-1.4754268157621717	-1.4866802347499535	-1.4985783798046821	-1.511450376667627	-1.667959238579383	-1.512912500301667	-1.4652175549478799	-1.4485908462783672	-1.4477300191710794	-1.4515028649757111	-1.4562914361429042	-1.4616196047802401	-1.468981392592584	-1.4793229942246353	-1.4903880413962716	-1.5027973859931847	-1.833263872191228	-1.6026972579852945	-1.4911311536922767	-1.4582888177831312	-1.4483457713366519	-1.4488302457404474	-1.452720755232731	-1.4582518454192968	-1.4635404683212658	-1.4719610607351115	-1.4822868316517142	-1.4936731303102468	-2.0200102946595577	-1.7476338612842264	-1.5597737307544928	-1.4786104320140587	-1.453982083036456	-1.4476102435487561	-1.449551469150697	-1.453778095264257	-1.4594760585125222	-1.465534100364309	-1.4750409940321205	-1.4855876772786556	-2.1973045240324534	-1.9244735611303272	-1.6843144802270182	-1.526948484875407	-1.4689039754002609	-1.449681618443173	-1.447669795584985	-1.4506864719856454	-1.455499535742342	-1.460245580723406	-1.4679744681974412	-1.477720063760964	-2.3557897021533347	-2.1015762033423075	-1.8509657095299372	-1.6341472239048818	-1.5063133182765978	-1.4624877522984243	-1.449001914174221	-1.4480720189349583	-1.4514983100676166	-1.4570610559934936	-1.4619676210862236	-1.4701664044747034	-2.4929624376857547	-2.2591700163373325	-2.0264550369670524	-1.7895348139193044	-1.5933866553985092	-1.4903689801876754	-1.4575146195134618	-1.4482286657273635	-1.448337252271264	-1.4528960437372445	-1.4582397736413275	-1.4635757950839932	-2.6159590118554696	-2.400187806661909	-2.188360833122875	-1.9635561046407508	-1.7353727693327858	-1.557780297986855	-1.4789309486631792	-1.4539040097494293	-1.4476034244786802	-1.4491212179065245	-1.4541874193680964	-1.4586649806134635	-2.7290443561607494	-2.5245141841841403	-2.332948573458832	-2.1302369975173416	-1.9064274263550687	-1.687837775711576	-1.5320909961351905	-1.4708734371364558	-1.4508254294356466	-1.4475140892093814	-1.450220218889035	-1.4550783359164514
