n_points:	300000.0
plateau_rank:	10
mean_ll:	-1.9744083943238906
tau:	12.979305346686928
theta:	7.590399374446559
alpha:	1.1722400741746772
tau_err:	1.0000096486878194
theta_err:	0.38519124163581414
alpha_err:	0.037434080731834525
birth_rate:	8339.478962169756
birth_rate_err:	1674.5061438710839
M/n0:	736669.5643929599
M/n0_err:	1992.596465803693
n0_low:	13574.607236882835
n0_high:	135746.07236882835
N_clone_low:	1030013.2274944743
N_clone_high:	1279246.5205538734
